,perf
2011-04-15,0.014048702167514028
2011-04-18,0.01605565962001603
2011-04-19,0.015252876639015226
2011-04-20,0.01618945678351616
2011-04-21,0.01886540005351883
2011-04-22,0.022745517795022704
2011-04-25,0.02394969226652391
2011-04-26,0.025421461065025373
2011-04-27,0.029569173133529515
2011-04-28,0.03853358308803846
2011-04-29,0.046829007225046744
2011-05-02,0.04562483275354555
2011-05-03,0.04562483275354555
2011-05-04,0.044554455445544476
2011-05-05,0.04616002140754608
2011-05-06,0.04870216751404862
2011-05-09,0.0777361519935776
2011-05-10,0.07358843992507344
2011-05-11,0.08429221300508413
2011-05-12,0.1097136740701095
2011-05-13,0.09633395772009615
2011-05-16,0.09620016055659603
2011-05-17,0.09205244848809185
2011-05-18,0.09111586834359094
2011-05-19,0.07479261439657466
2011-05-20,0.08188386406208173
2011-05-23,0.09927749531709908
2011-05-24,0.11238961734011217
2011-05-25,0.11774150388011752
2011-05-26,0.11372758897511351
2011-05-27,0.11105164570511084
2011-05-30,0.1169387208991167
2011-05-31,0.12804388546962778
2011-06-01,0.1418249933101415
2011-06-02,0.19119614664169077
2011-06-03,0.2527428284720359
2011-06-06,0.32004281509231935
2011-06-07,0.3960396039603952
2011-06-08,0.3869413968423861
2011-06-09,0.32044421996253614
2011-06-10,0.1960128445276956
2011-06-13,0.25796094460797375
2011-06-14,0.2607706716617602
2011-06-15,0.22745517795022704
2011-06-16,0.2097939523682094
2011-06-17,0.2259833957720092
2011-06-20,0.23427883328873386
2011-06-21,0.23427883328873386
2011-06-22,0.23427883328873386
2011-06-23,0.23427883328873386
2011-06-24,0.23427883328873386
2011-06-27,0.22678620551244277
2011-06-28,0.2254482204977251
2011-06-29,0.21541343323521508
2011-06-30,0.20604763179020572
2011-07-01,0.20604763179020572
2011-07-04,0.17273213807867246
2011-07-05,0.19775220765319743
2011-07-06,0.19775220765319743
2011-07-07,0.19146374096869115
2011-07-08,0.19240032111319214
2011-07-11,0.18744982606368718
2011-07-12,0.1866470430826864
2011-07-13,0.18718223173668694
2011-07-14,0.18477388279368454
2011-07-15,0.18356970832218333
2011-07-18,0.18530907144768502
2011-07-19,0.18316831683168291
2011-07-20,0.18209793952368186
2011-07-21,0.18330211399518306
2011-07-22,0.18303451966818282
2011-07-25,0.1857104629381855
2011-07-26,0.1865132459191863
2011-07-27,0.1804923735616803
2011-07-28,0.18062617072518045
2011-07-29,0.1810275622156808
2011-08-01,0.16122558201766105
2011-08-02,0.12389617340112374
2011-08-03,0.14383195076264368
2011-08-04,0.131121220230131
2011-08-05,0.08763714209258754
2011-08-08,0.13366336633663353
2011-08-09,0.13352956917313338
2011-08-10,0.12657211667112644
2011-08-11,0.12657211667112644
2011-08-12,0.1355365266256354
2011-08-15,0.1466416911961465
2011-08-16,0.14650789403264633
2011-08-17,0.14490232807064474
2011-08-18,0.15587369547765567
2011-08-19,0.15319775220765297
2011-08-22,0.14637409686914618
2011-08-23,0.14516992239764498
2011-08-24,0.12924805994112906
2011-08-25,0.1094460797431093
2011-08-26,0.11493176344661477
2011-08-29,0.11760770671661742
2011-08-30,0.10971367407010955
2011-08-31,0.10984747123360972
2011-09-01,0.11560074926411545
2011-09-02,0.11345999464811331
2011-09-05,0.09178485416109167
2011-09-06,0.09620016055659608
2011-09-07,0.08736954776558724
2011-09-08,0.0672999732405672
2011-09-09,0.06382124698956372
2011-09-12,0.07760235483007749
2011-09-13,0.07519400588707509
2011-09-14,0.06475782713406467
2011-09-15,0.06449023280706442
2011-09-16,0.06382124698956373
2011-09-19,0.08175006689858165
2011-09-20,0.07506020872357498
2011-09-21,0.07265185978057256
2011-09-22,0.07425742574257417
2011-09-23,0.0731870484345731
2011-09-26,0.06582820444206576
2011-09-27,0.06382124698956375
2011-09-28,0.06395504415306388
2011-09-29,0.06877174203906869
2011-09-30,0.06729997324056723
2011-10-03,0.06636339309606629
2011-10-04,0.06515921862456509
2011-10-05,0.06328605833556322
2011-10-06,0.05713138881455706
2011-10-07,0.05365266256355358
2011-10-10,0.05258228525555252
2011-10-11,0.05552582285255546
2011-10-12,0.054187851217554116
2011-10-13,0.05338506823655331
2011-10-14,0.0513781107840513
2011-10-17,0.03237891356703234
2011-10-18,0.03037195611453034
2011-10-19,0.03144233342253141
2011-10-20,0.03438587101953435
2011-10-21,0.042279903666042236
2011-10-24,0.037061814289537025
2011-10-25,0.037061814289537025
2011-10-26,0.040674337704040636
2011-10-27,0.04268129515654265
2011-10-28,0.047899384533047866
2011-10-31,0.04348407813754345
2011-11-01,0.042146106502542115
2011-11-02,0.04348407813754345
2011-11-03,0.042146106502542115
2011-11-04,0.041610917848541575
2011-11-07,0.04027294621354024
2011-11-08,0.04067433770404064
2011-11-09,0.03947016323253944
2011-11-10,0.03799839443403797
2011-11-11,0.04120952635804118
2011-11-14,0.029702970297029688
2011-11-15,0.031174739095531156
2011-11-16,0.03425207385603423
2011-11-17,0.030104361787530086
2011-11-18,0.02742841851752741
2011-11-21,0.03063955044153062
2011-11-22,0.031174739095531156
2011-11-23,0.031174739095531156
2011-11-24,0.03251271073053249
2011-11-25,0.033583088038533555
2011-11-28,0.03411827669253409
2011-11-29,0.03679421996253677
2011-11-30,0.03973775755953971
2011-12-01,0.04094193203104091
2011-12-02,0.041744715012041717
2011-12-05,0.0385335830880385
2011-12-06,0.04054054054054051
2011-12-07,0.040005351886539975
2011-12-08,0.03987155472303984
2011-12-09,0.039737757559539705
2011-12-12,0.04201230933904198
2011-12-13,0.043484078137543444
2011-12-14,0.04214610650254211
2011-12-15,0.04281509232004278
2011-12-16,0.04281509232004278
2011-12-19,0.047096601552047056
2011-12-20,0.05284987958255281
2011-12-21,0.05204709660155201
2011-12-22,0.05204709660155201
2011-12-23,0.0528498795825528
2011-12-26,0.05378645972705373
2011-12-27,0.054455445544554414
2011-12-28,0.05606101150655602
2011-12-29,0.05579341717955574
2011-12-30,0.05686379448755682
2012-01-02,0.06984211934706978
2012-01-03,0.06529301578806525
2012-01-04,0.07452502006957448
2012-01-05,0.09298902863259292
2012-01-06,0.08964409954508958
2012-01-09,0.08469360449558463
2012-01-10,0.08509499598608504
2012-01-11,0.09232004281509226
2012-01-12,0.09098207118009093
2012-01-13,0.08576398180358573
2012-01-16,0.08937650521808933
2012-01-17,0.07492641156007489
2012-01-18,0.07920792079207917
2012-01-19,0.08509499598608505
2012-01-20,0.0868343591115868
2012-01-23,0.08509499598608505
2012-01-24,0.08415841584158412
2012-01-25,0.0769333690125769
2012-01-26,0.07144768530907142
2012-01-27,0.07077869949157074
2012-01-30,0.07345464276157344
2012-01-31,0.07332084559807331
2012-02-01,0.08134867540808134
2012-02-02,0.08161626973508158
2012-02-03,0.07974310944607972
2012-02-06,0.07291945410757289
2012-02-07,0.0761305860315761
2012-02-08,0.07492641156007489
2012-02-09,0.07800374632057797
2012-02-10,0.07907412362857903
2012-02-13,0.07037730800107034
2012-02-14,0.059673534921059646
2012-02-15,0.0579341717955579
2012-02-16,0.05713138881455709
2012-02-17,0.059004549103558956
2012-02-20,0.058335563286058295
2012-02-21,0.05713138881455708
2012-02-22,0.059138346267059085
2012-02-23,0.06703237891356698
2012-02-24,0.06729997324056725
2012-02-27,0.0663633930960663
2012-02-28,0.0651592186245651
2012-02-29,0.06502542146106496
2012-03-01,0.06582820444206576
2012-03-02,0.06288466684506282
2012-03-05,0.06663098742306657
2012-03-06,0.0667647845865667
2012-03-07,0.06609579876906604
2012-03-08,0.0659620016055659
2012-03-09,0.06502542146106495
2012-03-12,0.06542681295156534
2012-03-13,0.07051110516457042
2012-03-14,0.07198287396307189
2012-03-15,0.07131388814557121
2012-03-16,0.07144768530907135
2012-03-19,0.06275086968156267
2012-03-20,0.06475782713406465
2012-03-21,0.06435643564356426
2012-03-22,0.0628846668450628
2012-03-23,0.06275086968156267
2012-03-26,0.06435643564356426
2012-03-27,0.064088841316564
2012-03-28,0.06435643564356427
2012-03-29,0.06502542146106495
2012-03-30,0.06569440727856561
2012-04-02,0.06622959593256614
2012-04-03,0.06569440727856561
2012-04-04,0.06582820444206575
2012-04-05,0.06622959593256614
2012-04-06,0.06275086968156267
2012-04-09,0.06475782713406465
2012-04-10,0.06596200160556584
2012-04-11,0.06582820444206572
2012-04-12,0.06609579876906597
2012-04-13,0.06636339309606624
2012-04-16,0.06663098742306652
2012-04-17,0.06850414771206838
2012-04-18,0.06877174203906865
2012-04-19,0.07158148247257146
2012-04-20,0.07037730800107027
2012-04-23,0.06823655338506812
2012-04-24,0.06863794487556853
2012-04-25,0.06823655338506812
2012-04-26,0.06837035054856827
2012-04-27,0.06663098742306653
2012-04-30,0.06689858175006679
2012-05-01,0.06783516189456772
2012-05-02,0.06863794487556851
2012-05-03,0.06783516189456772
2012-05-04,0.06796895905806785
2012-05-07,0.06756756756756745
2012-05-08,0.06743377040406731
2012-05-09,0.06489162429756476
2012-05-10,0.06636339309606623
2012-05-11,0.0662295959325661
2012-05-14,0.06743377040406728
2012-05-15,0.06810275622156796
2012-05-16,0.0682365533850681
2012-05-17,0.06850414771206836
2012-05-18,0.0682365533850681
2012-05-21,0.0682365533850681
2012-05-22,0.06877174203906863
2012-05-23,0.06850414771206838
2012-05-24,0.06890553920256878
2012-05-25,0.06823655338506811
2012-05-28,0.0689055392025688
2012-05-29,0.06877174203906866
2012-05-30,0.06930693069306919
2012-05-31,0.0705111051645704
2012-06-01,0.07024351083757015
2012-06-04,0.07278565694407269
2012-06-05,0.07305325127107296
2012-06-06,0.07479261439657468
2012-06-07,0.07532780305057521
2012-06-08,0.07439122290607428
2012-06-11,0.07626438319507615
2012-06-12,0.07934171795557922
2012-06-13,0.0796093122825795
2012-06-14,0.08696815627508685
2012-06-15,0.08563018464008552
2012-06-18,0.08696815627508686
2012-06-19,0.08924270805458913
2012-06-20,0.08937650521808926
2012-06-21,0.08763714209258752
2012-06-22,0.08603157613058593
2012-06-25,0.08589777896708578
2012-06-26,0.08897511372758886
2012-06-27,0.08843992507358833
2012-06-28,0.08897511372758886
2012-06-29,0.0895103023815894
2012-07-02,0.08629917045758619
2012-07-03,0.087101953438587
2012-07-04,0.08924270805458913
2012-07-05,0.08897511372758887
2012-07-06,0.09044688252609034
2012-07-09,0.09633395772009624
2012-07-10,0.09566497190259556
2012-07-11,0.10382659887610371
2012-07-12,0.1026224244046025
2012-07-13,0.10088306127910077
2012-07-16,0.1177415038801176
2012-07-17,0.12188921594862175
2012-07-18,0.11867808402461852
2012-07-19,0.11399518330211385
2012-07-20,0.11841048969761826
2012-07-23,0.11506556061011493
2012-07-24,0.1177415038801176
2012-07-25,0.11907947551511894
2012-07-26,0.11907947551511894
2012-07-27,0.11894567835161882
2012-07-30,0.12510034787262495
2012-07-31,0.12777629114262762
2012-08-01,0.1408884131656407
2012-08-02,0.1467754883596466
2012-08-03,0.14690928552314675
2012-08-06,0.14851485148514834
2012-08-07,0.1479796628311478
2012-08-08,0.1479796628311478
2012-08-09,0.1523949692266522
2012-08-10,0.15400053518865378
2012-08-13,0.16309874230666285
2012-08-14,0.177281241637677
2012-08-15,0.18062617072518034
2012-08-16,0.15493711533315468
2012-08-17,0.15533850682365508
2012-08-20,0.13272678619213252
2012-08-21,0.13125501739363107
2012-08-22,0.13513513513513492
2012-08-23,0.14182499331014162
2012-08-24,0.14075461600214056
2012-08-27,0.14637409686914615
2012-08-28,0.14610650254214588
2012-08-29,0.144233342253144
2012-08-30,0.13593791811613573
2012-08-31,0.1333957720096332
2012-09-03,0.13888145571313867
2012-09-04,0.14717687985014694
2012-09-05,0.14958522879314937
2012-09-06,0.14717687985014694
2012-09-07,0.14771206850414748
2012-09-10,0.15159218624565138
2012-09-11,0.15199357773615174
2012-09-12,0.1525287663901523
2012-09-13,0.15614128980465591
2012-09-14,0.15721166711265697
2012-09-17,0.16390152528766364
2012-09-18,0.16818303451966793
2012-09-19,0.16430291677816405
2012-09-20,0.16550709124966523
2012-09-21,0.1637677281241635
2012-09-24,0.16323253947016292
2012-09-25,0.16416911961466385
2012-09-26,0.1647043082686644
2012-09-27,0.16577468557666547
2012-09-28,0.16537329408616502
2012-10-01,0.17179555793417142
2012-10-02,0.1724645437516721
2012-10-03,0.17192935509767154
2012-10-04,0.16978860048166938
2012-10-05,0.16738025153866698
2012-10-08,0.15921862456515884
2012-10-09,0.16216216216216175
2012-10-10,0.16095798769066055
2012-10-11,0.16055659620016016
2012-10-12,0.1586834359111583
2012-10-15,0.15854963874765815
2012-10-16,0.1580144500936576
2012-10-17,0.15975381321915935
2012-10-18,0.1570778699491567
2012-10-19,0.1570778699491567
2012-10-22,0.1558736954776555
2012-10-23,0.1558736954776555
2012-10-24,0.14530371956114496
2012-10-25,0.13607171527963577
2012-10-26,0.13727588975113697
2012-10-29,0.1418249933101415
2012-10-30,0.14570511105164538
2012-10-31,0.14985282312014953
2012-11-01,0.14142360181964111
2012-11-02,0.14008563018463976
2012-11-05,0.1438319507626435
2012-11-06,0.1458389082151455
2012-11-07,0.14610650254214577
2012-11-08,0.1462402997056459
2012-11-09,0.14476853090714442
2012-11-12,0.14731067701364695
2012-11-13,0.14650789403264614
2012-11-14,0.14650789403264614
2012-11-15,0.14985282312014944
2012-11-16,0.15721166711265683
2012-11-19,0.15788065293015752
2012-11-20,0.15694407278565659
2012-11-21,0.15747926143965707
2012-11-22,0.16617607706716575
2012-11-23,0.16523949692266485
2012-11-26,0.1639015252876635
2012-11-27,0.16323253947016284
2012-11-28,0.16523949692266485
2012-11-29,0.16657746855766617
2012-11-30,0.1681830345196678
2012-12-03,0.16965480331816923
2012-12-04,0.179421996253679
2012-12-05,0.17902060476317863
2012-12-06,0.17795022745517755
2012-12-07,0.1806261707251802
2012-12-10,0.17968959058067926
2012-12-11,0.181428953706181
2012-12-12,0.18330211399518287
2012-12-13,0.18330211399518287
2012-12-14,0.18196414236018152
2012-12-17,0.17728124163767683
2012-12-18,0.1779502274551775
2012-12-19,0.1819641423601815
2012-12-20,0.1808937650521804
2012-12-21,0.18062617072518014
2012-12-24,0.17902060476317858
2012-12-25,0.17861921327267813
2012-12-26,0.18022477923467978
2012-12-27,0.17955579341717914
2012-12-28,0.17955579341717914
2012-12-31,0.18075996788868035
2013-01-01,0.17795022745517755
2013-01-02,0.17768263312817725
2013-01-03,0.1792881990901789
2013-01-04,0.1806261707251802
2013-01-07,0.18183034519668137
2013-01-08,0.18383730264918338
2013-01-09,0.1842386941396838
2013-01-10,0.18918918918918876
2013-01-11,0.18918918918918876
2013-01-14,0.19132994380519086
2013-01-15,0.19066095798769014
2013-01-16,0.19708322183569654
2013-01-17,0.2073856034252068
2013-01-18,0.2100615466952095
2013-01-21,0.22477922130050784
2013-01-22,0.23093390420123036
2013-01-23,0.23414503612523355
2013-01-24,0.2261172063152255
2013-01-25,0.23280706449023217
2013-01-28,0.2504682766925334
2013-01-29,0.261305873695477
2013-01-30,0.26358042547497923
2013-01-31,0.2730800107037723
2013-02-01,0.2742841851752735
2013-02-04,0.2733476050307726
2013-02-05,0.27562215681027485
2013-02-06,0.2833823922932826
2013-02-07,0.29636071715279555
2013-02-08,0.3031843724913023
2013-02-11,0.3298100080278289
2013-02-12,0.33676746052983586
2013-02-13,0.3237891490500392
2013-02-14,0.3641958656676468
2013-02-15,0.36259031308536166
2013-02-18,0.360583369012576
2013-02-19,0.3936312550173926
2013-02-20,0.3967085897778957
2013-02-21,0.398046561412897
2013-02-22,0.40473641958790363
2013-02-25,0.4067433770404056
2013-02-26,0.4161091784854149
2013-02-27,0.4134332352154122
2013-02-28,0.44661494514316163
2013-03-01,0.4616002140754602
2013-03-04,0.483676772812415
2013-03-05,0.5396039871554709
2013-03-06,0.5488359646775474
2013-03-07,0.5619480867005605
2013-03-08,0.5911158683435895
2013-03-11,0.6475782981000787
2013-03-12,0.5925876505218075
2013-03-13,0.6277762643831936
2013-03-14,0.6311211934706967
2013-03-15,0.628177696012843
2013-03-18,0.6903933369012561
2013-03-19,0.7912764115600731
2013-03-20,0.8628578806529283
2013-03-21,0.9479528766390132
2013-03-22,0.9348408215145819
2013-03-25,0.98474709660155
2013-03-26,1.050307733476048
2013-03-27,1.1897243510837543
2013-03-28,1.1530639550441508
2013-03-29,1.2108643296762083
2013-04-01,1.578538975113724
2013-04-02,1.8062617072518021
2013-04-03,1.7677280572651817
2013-04-04,1.9042013245919143
2013-04-05,1.9083490099009859
2013-04-08,3.0773347605030703
2013-04-09,2.2076531977522027
2013-04-10,1.6711265988761002
2013-04-11,1.565426812951562
2013-04-12,1.2443136205512415
2013-04-15,0.9146374230666288
2013-04-16,1.2452502006957422
2013-04-17,1.4585229060743878
2013-04-18,1.5852288332887303
2013-04-19,1.6941397243778389
2013-04-22,1.9197216483810493
2013-04-23,2.0631522210329085
2013-04-24,1.896039697618406
2013-04-25,1.8316830880385284
2013-04-26,1.7126036928017079
2013-04-29,1.8628578538934923
2013-04-30,1.557131348675404
2013-05-01,1.4215948621889176
2013-05-02,1.3125501471768761
2013-05-03,1.5105700026759392
2013-05-06,1.4664168852020296
2013-05-07,1.5145838506823612
2013-05-08,1.509232044420654
2013-05-09,1.574792574257421
2013-05-10,1.5472303853358262
2013-05-13,1.4905004281509189
2013-05-14,1.5282312148782402
2013-05-15,1.581616256355361
2013-05-16,1.652394969226648
2013-05-17,1.6485148381054275
2013-05-20,1.6442333288734232
2013-05-21,1.6564089242708009
2013-05-22,1.6898582151458341
2013-05-23,1.780840326465074
2013-05-24,1.7659888279368428
2013-05-27,1.7259834091517212
2013-05-28,1.7694674872892646
2013-05-29,1.7233075060208678
2013-05-30,1.7235751538667332
2013-05-31,1.7299973641958744
2013-06-03,1.6242975916510525
2013-06-04,1.6309874498260593
2013-06-05,1.5917848675408037
2013-06-06,1.485148514851481
2013-06-07,1.4435375836232232
2013-06-10,1.4583890821514542
2013-06-11,1.455445531174735
2013-06-12,1.390821474444738
2013-06-13,1.3379716350013344
2013-06-14,1.3352957318704808
2013-06-17,1.4363125234144998
2013-06-18,1.4483542948889447
2013-06-19,1.4890286459727016
2013-06-20,1.4650789403264612
2013-06-21,1.4476852689322948
2013-06-24,1.3825261172063117
2013-06-25,1.391490500401388
2013-06-26,1.361252314690925
2013-06-27,1.2665240032111287
2013-06-28,1.2710730532512677
2013-07-01,1.209660208723572
2013-07-02,1.0555258094728366
2013-07-03,1.0709125100347847
2013-07-04,0.9165105699759144
2013-07-05,0.9320310944607952
2013-07-08,1.0262242039068747
2013-07-09,1.1774150388011746
2013-07-10,1.1905272009633368
2013-07-11,1.257559512978322
2013-07-12,1.3154937115333123
2013-07-15,1.2991704308268635
2013-07-16,1.3179020604763145
2013-07-17,1.205111051645702
2013-07-18,1.2309339042012277
2013-07-19,1.2017661225581986
2013-07-22,1.2785656676478425
2013-07-23,1.2722771742039038
2013-07-24,1.2971634599946449
2013-07-25,1.2847203237891327
2013-07-26,1.2630452502006928
2013-07-29,1.4444741637677245
2013-07-30,1.421059660155201
2013-07-31,1.391490500401388
2013-08-01,1.3981803585763946
2013-08-02,1.4042011907947516
2013-08-05,1.4257425474979895
2013-08-06,1.4181161091784817
2013-08-07,1.3787798100080242
2013-08-08,1.3754348809205208
2013-08-09,1.3781107840513744
2013-08-12,1.4664168852020296
2013-08-13,1.5060208455980693
2013-08-14,1.471634974578535
2013-08-15,1.4582552582285215
2013-08-16,1.5085630184640042
2013-08-19,1.621621581482468
2013-08-20,1.6497190660957943
2013-08-21,1.6323253947016279
2013-08-22,1.585630211399514
2013-08-23,1.600214048702163
2013-08-26,1.756622865935237
2013-08-27,1.7227722103291363
2013-08-28,1.7299973641958741
2013-08-29,1.8468022344126254
2013-08-30,1.886540005351881
2013-09-02,1.9266791544019208
2013-09-03,1.772946146641686
2013-09-04,1.7420390286325875
2013-09-05,1.6309874498260588
2013-09-06,1.7258496788868025
2013-09-09,1.7744179154401873
2013-09-10,1.9012577736151939
2013-09-11,1.8644635536526575
2013-09-12,1.8819909553117424
2013-09-13,1.8291411158683388
2013-09-16,1.8617874498260583
2013-09-17,1.878646026224239
2013-09-18,1.8069307332084512
2013-09-19,1.790339818035853
2013-09-20,1.797966350013375
2013-09-23,1.803318156275082
2013-09-24,1.8062617072518015
2013-09-25,1.8343591918651279
2013-09-26,1.8588438988493396
2013-09-27,1.9066095798769018
2013-09-30,1.8771742440460215
2013-10-01,1.6457051110516414
2013-10-02,1.7526091115868299
2013-10-03,1.8306128846668406
2013-10-04,1.8290071849076754
2013-10-07,1.826197551511903
2013-10-08,1.8664704308268616
2013-10-09,1.8786460262242395
2013-10-10,1.874498340915168
2013-10-11,1.9118276558736902
2013-10-14,2.115199304254744
2013-10-15,2.044688346267054
2013-10-16,2.108509446079738
2013-10-17,2.2515386540005298
2013-10-18,2.4504949692266464
2013-10-21,2.7159486887877917
2013-10-22,3.050173949692259
2013-10-23,2.7693336366068975
2013-10-24,2.6475783382392235
2013-10-25,2.5228792881990842
2013-10-28,2.768263232539464
2013-10-29,2.890018731602883
2013-10-30,2.7829810008027764
2013-10-31,2.8253946748728853
2013-11-01,2.8556327669253343
2013-11-04,3.1865132994380443
2013-11-05,3.362322758897503
2013-11-06,3.5335831683168233
2013-11-07,4.1430290875033355
2013-11-08,4.749799304254739
2013-11-11,4.856569587904725
2013-11-12,5.0848275220765204
2013-11-13,5.818169735081601
2013-11-14,5.798768985817486
2013-11-15,5.805726692534103
2013-11-18,10.508830519132967
2013-11-19,8.639149076799548
