,perf
2012-01-20,0.0680478513136
2012-01-23,0.06713309
2012-01-24,0.0667105165907
2012-01-25,0.0634457576134
2012-01-26,0.0614539786429
2012-01-27,0.0612581544995
2012-01-30,0.0620402286635
2012-01-31,0.0619999320458
2012-02-01,0.0643225869535
2012-02-02,0.0644288238938
2012-02-03,0.0636823740625
2012-02-06,0.0609744984152
2012-02-07,0.0618785024322
2012-02-08,0.061535241516
2012-02-09,0.0623945027356
2012-02-10,0.0627397695622
2012-02-13,0.0597644360196
2012-02-14,0.0572637851908
2012-02-15,0.0570610377828
2012-02-16,0.0569846720532
2012-02-17,0.057107449455
2012-02-20,0.0570239627208
2012-02-21,0.0569082626873
2012-02-22,0.0570442979469
2012-02-23,0.0579611639636
2012-02-24,0.0580071760033
2012-02-27,0.0578384272049
2012-02-28,0.057618818553
2012-02-29,0.057592993034
2012-03-01,0.0577434527081
2012-03-02,0.0571775109473
2012-03-05,0.057815619954
2012-03-06,0.0578410315011
2012-03-07,0.0577051675863
2012-03-08,0.0576770659368
2012-03-09,0.0574834393187
2012-03-12,0.0575635111195
2012-03-13,0.0586220190023
2012-03-14,0.0589928637029
2012-03-15,0.0587516440463
2012-03-16,0.058787505265
2012-03-19,0.0553357580228
2012-03-20,0.0559386513288
2012-03-21,0.0557847721407
2012-03-22,0.0552738277745
2012-03-23,0.0552274256668
2012-03-26,0.0557728229477
2012-03-27,0.0556755492047
2012-03-28,0.0557682047146
2012-03-29,0.055989494244
2012-03-30,0.0562845310516
2012-04-02,0.0565303657165
2012-04-03,0.0562698595222
2012-04-04,0.056330279337
2012-04-05,0.056522204787
2012-04-06,0.0547421022644
2012-04-09,0.0554086541245
2012-04-10,0.0559344590285
2012-04-11,0.0558670520521
2012-04-12,0.0559949731182
2012-04-13,0.056130907948
2012-04-16,0.0562664858608
2012-04-17,0.0572427686942
2012-04-18,0.0573914322522
2012-04-19,0.0589770466123
2012-04-20,0.0581327439542
2012-04-23,0.0566056961604
2012-04-24,0.0568310253486
2012-04-25,0.0565854350975
2012-04-26,0.0566541457135
2012-04-27,0.0555674449382
2012-04-30,0.0557155473985
2012-05-01,0.0562444604537
2012-05-02,0.0567226971318
2012-05-03,0.0561989637743
2012-05-04,0.0562794363647
2012-05-07,0.0560242000488
2012-05-08,0.0559380999174
2012-05-09,0.0542725696965
2012-05-10,0.0549430998609
2012-05-11,0.0548648066132
2012-05-14,0.055551476993
2012-05-15,0.0559667086463
2012-05-16,0.0560521999253
2012-05-17,0.0562249160341
2012-05-18,0.0560418765915
2012-05-21,0.0560398054515
2012-05-22,0.0563750830656
2012-05-23,0.0561489111275
2012-05-24,0.0564014343591
2012-05-25,0.0558428022776
2012-05-28,0.0562818592119
2012-05-29,0.0561576256246
2012-05-30,0.0565317159483
2012-05-31,0.0575139272292
2012-06-01,0.0572956580557
2012-06-04,0.0593692152043
2012-06-05,0.0595874843779
2012-06-06,0.0610062340059
2012-06-07,0.061442772353
2012-06-08,0.0606788302456
2012-06-11,0.0622067144604
2012-06-12,0.0647168099562
2012-06-13,0.0649350791297
2012-06-14,0.0709374814022
2012-06-15,0.0698461355345
2012-06-18,0.0709374814022
2012-06-19,0.0727927693774
2012-06-20,0.0729019039641
2012-06-21,0.0714831543361
2012-06-22,0.0701735392948
2012-06-25,0.0700644047081
2012-06-26,0.0725745002038
2012-06-27,0.0721379618567
2012-06-28,0.0725745002038
2012-06-29,0.0730110385509
2012-07-02,0.0703918084684
2012-07-03,0.071046615989
2012-07-04,0.0727927693774
2012-07-05,0.0725745002038
2012-07-06,0.0737749806583
2012-07-09,0.0785769024763
2012-07-10,0.0780312295424
2012-07-11,0.0846884393356
2012-07-12,0.0837062280546
2012-07-13,0.0822874784266
2012-07-16,0.0960384363599
2012-07-17,0.0994216085499
2012-07-18,0.0968023784673
2012-07-19,0.0929826679303
2012-07-20,0.0965841092938
2012-07-23,0.0938557446245
2012-07-24,0.0960384363599
2012-07-25,0.0971297822276
2012-07-26,0.0971297822276
2012-07-27,0.0970206476409
2012-07-30,0.102040838632
2012-07-31,0.104223530368
2012-08-01,0.114918719872
2012-08-02,0.11972064169
2012-08-03,0.119829776276
2012-08-06,0.121139391318
2012-08-07,0.120702852971
2012-08-08,0.120702852971
2012-08-09,0.124304294334
2012-08-10,0.125613909375
2012-08-13,0.133035061276
2012-08-14,0.144603327474
2012-08-15,0.147331692143
2012-08-16,0.126021973607
2012-08-17,0.126173268294
2012-08-20,0.117012229783
2012-08-21,0.116754098319
2012-08-22,0.117324038228
2012-08-23,0.118364781589
2012-08-24,0.118127392959
2012-08-27,0.119227469434
2012-08-28,0.119168306796
2012-08-29,0.118748290846
2012-08-30,0.116982875749
2012-08-31,0.116590199935
2012-09-03,0.117282865913
2012-09-04,0.118586734608
2012-09-05,0.119058615162
2012-09-06,0.118480129222
2012-09-07,0.118585158946
2012-09-10,0.119327233616
2012-09-11,0.119416640995
2012-09-12,0.119534963319
2012-09-13,0.120325157653
2012-09-14,0.120575633721
2012-09-17,0.122149587818
2012-09-18,0.123408246242
2012-09-19,0.122055570254
2012-09-20,0.122420806255
2012-09-21,0.121840475372
2012-09-24,0.121676877126
2012-09-25,0.121943467355
2012-09-26,0.122059542653
2012-09-27,0.12242755742
2012-09-28,0.122278294359
2012-10-01,0.124579545919
2012-10-02,0.124863344138
2012-10-03,0.124609457657
2012-10-04,0.123610314377
2012-10-05,0.12249732149
2012-10-08,0.119156766716
2012-10-09,0.120122405088
2012-10-10,0.119673236556
2012-10-11,0.119536160242
2012-10-12,0.118877970242
2012-10-15,0.118818984165
2012-10-16,0.118628106524
2012-10-17,0.119235493523
2012-10-18,0.118252252249
2012-10-19,0.118240875864
2012-10-22,0.117875276584
2012-10-23,0.117863056194
2012-10-24,0.114716801302
2012-10-25,0.113023260485
2012-10-26,0.113133600179
2012-10-29,0.113497847869
2012-10-30,0.113980043251
2012-10-31,0.114591804092
2012-11-01,0.11308989763
2012-11-02,0.112925173267
2012-11-05,0.11311301223
2012-11-06,0.112680103615
2012-11-07,0.11285193345
2012-11-08,0.112942680408
