,BTC-USD,cash,value
2015-03-25,0.366666666667,0.633333333333,5530.71818008
2015-03-26,0.365277777778,0.634722222222,5544.26727208
2015-03-27,0.363888888889,0.636111111111,5537.64627869
2015-03-30,0.355705971586,0.644294028414,5512.64438118
2015-03-31,0.360277777778,0.639722222222,5529.40137651
2015-04-01,0.408055555556,0.591944444444,5580.39164655
2015-04-02,0.407222222222,0.592777777778,5597.30986277
2015-04-03,0.404166666667,0.595833333333,5583.05115814
2015-04-06,0.402222222222,0.597777777778,5583.7424364
2015-04-07,0.340679793621,0.659320206379,5508.56913343
2015-04-08,0.300555555556,0.699444444444,5498.5481284
2015-04-09,0.251388888889,0.748611111111,5439.74693738
2015-04-10,0.25,0.75,5449.91175548
2015-04-13,0.165,0.835,5342.6182899
2015-04-14,0.214166666667,0.785833333333,5362.26509461
2015-04-15,0.214166666667,0.785833333333,5388.02896973
2015-04-16,0.213055555556,0.786944444444,5360.71599655
2015-04-17,0.212929195629,0.787070804371,5364.60819179
2015-04-20,0.265833333333,0.734166666667,5417.20983035
2015-04-21,0.266388888889,0.733611111111,5417.51234584
2015-04-22,0.268888888889,0.731111111111,5427.50041858
2015-04-23,0.266944444444,0.733055555556,5400.76183714
2015-04-24,0.216393971604,0.783606028396,5369.37975761
2015-04-27,0.216944444444,0.783055555556,5367.67565159
2015-04-28,0.217777777778,0.782222222222,5365.65234998
2015-04-29,0.275975121536,0.724024878464,5418.76271533
2015-04-30,0.275555555556,0.724444444444,5402.50611129
2015-05-01,0.278611111111,0.721388888889,5416.08948116
2015-05-04,0.280555555556,0.719444444444,5419.1506518
2015-05-05,0.257049862699,0.742950137301,5381.62078109
2015-05-06,0.331666666667,0.668333333333,5427.19180452
2015-05-07,0.343888888889,0.656111111111,5472.62540515
2015-05-08,0.341944444444,0.658055555556,5454.55511362
2015-05-11,0.344444444444,0.655555555556,5455.92048608
2015-05-12,0.296388888889,0.703611111111,5414.99853718
2015-05-13,0.31,0.69,5418.38665462
2015-05-14,0.318784103186,0.681215896814,5420.42151876
2015-05-15,0.313277875339,0.686722124661,5413.30524536
2015-05-18,0.291388888889,0.708611111111,5382.88694206
2015-05-19,0.298888888889,0.701111111111,5395.93964738
2015-05-20,0.303708825525,0.696291174475,5405.68998584
2015-05-21,0.359722222222,0.640277777778,5439.93732311
2015-05-22,0.357222222222,0.642777777778,5428.28340561
2015-05-25,0.356388888889,0.643611111111,5419.35392399
2015-05-26,0.358055555556,0.641944444444,5414.86376495
2015-05-27,0.359722222222,0.640277777778,5415.09126522
2015-05-28,0.330555555556,0.669444444444,5412.39804141
2015-05-29,0.305555555556,0.694444444444,5383.40833314
2015-06-01,0.2355043253,0.7644956747,5329.97074073
2015-06-02,0.234722222222,0.765277777778,5329.12955151
2015-06-03,0.219703385747,0.780296614253,5321.38468862
2015-06-04,0.233611111111,0.766388888889,5326.82451375
2015-06-05,0.223245583772,0.776754416228,5323.68084408
2015-06-08,0.268333333333,0.731666666667,5348.72966404
2015-06-09,0.27563553864,0.72436446136,5343.83031476
2015-06-10,0.286956723618,0.713043276382,5350.73696611
2015-06-11,0.295610539279,0.704389460721,5354.52386644
2015-06-12,0.313658369667,0.686341630333,5368.22384683
2015-06-15,0.453055555556,0.546944444444,5492.48457496
2015-06-16,0.446388888889,0.553611111111,5468.13373753
2015-06-17,0.455,0.545,5478.5101799
2015-06-18,0.400555555556,0.599444444444,5434.71679838
2015-06-19,0.406388888889,0.593611111111,5442.24183291
2015-06-22,0.404444444444,0.595555555556,5431.21966602
2015-06-23,0.392777777778,0.607222222222,5402.29091306
2015-06-24,0.405555555556,0.594444444444,5419.81554473
2015-06-25,0.408611111111,0.591388888889,5423.32072532
2015-06-26,0.480638641905,0.519361358095,5493.58632176
2015-06-29,0.57663131122,0.42336868878,5633.6841054
2015-06-30,0.508333333333,0.491666666667,5553.03612203
2015-07-01,0.494166666667,0.505833333333,5522.88585505
2015-07-02,0.496388888889,0.503611111111,5528.43491921
2015-07-03,0.558333333333,0.441666666667,5583.14148813
2015-07-06,0.608055555556,0.391944444444,5650.36238881
2015-07-07,0.611944444444,0.388055555556,5681.70503651
2015-07-08,0.615555555556,0.384444444444,5688.14029556
2015-07-09,0.695309769417,0.304690230583,5875.74991302
2015-07-10,0.761404686797,0.238595313203,5995.32451396
2015-07-13,0.716712478473,0.283287521527,5916.49641271
2015-07-14,0.668412141442,0.331587858558,5863.64428781
2015-07-15,0.602246802518,0.397753197482,5768.48173739
2015-07-16,0.620857368926,0.379142631074,5806.35476115
2015-07-17,0.580734551476,0.419265448524,5734.13429165
2015-07-20,0.59112579762,0.40887420238,5746.66294084
2015-07-21,0.598611111111,0.401388888889,5763.50834518
2015-07-22,0.59696835156,0.40303164844,5751.76803045
2015-07-23,0.713654920153,0.286345079847,5910.69243936
2015-07-24,0.719521760416,0.280478239584,5916.03836408
2015-07-27,0.755508336503,0.244491663497,5988.77567837
2015-07-28,0.713622830842,0.286377169158,5906.2035891
2015-07-29,0.682577588765,0.317422411235,5886.11658773
2015-07-30,0.66494775414,0.33505224586,5839.88510863
2015-07-31,0.614372803346,0.385627196654,5794.70700756
2015-08-03,0.664181908162,0.335818091838,5842.78238643
2015-08-04,0.645067475194,0.354932524806,5807.36621927
2015-08-05,0.592177879092,0.407822120908,5757.32100186
2015-08-06,0.592192089868,0.407807910132,5755.97089515
2015-08-07,0.394444444444,0.605555555556,5517.28156346
2015-08-10,0.4814543444,0.5185456556,5604.20020548
2015-08-11,0.470335332041,0.529664667959,5590.3498546
2015-08-12,0.426259121012,0.573740878988,5548.446404
2015-08-13,0.441111111111,0.558888888889,5562.57238992
2015-08-14,0.390059180283,0.609940819717,5520.29668081
2015-08-17,0.291232139062,0.708767860938,5405.2883779
2015-08-18,0.143055555556,0.856944444444,5271.67491372
2015-08-19,0.211010130307,0.788989869693,5299.90538394
2015-08-20,0.201545613053,0.798454386947,5289.05142262
2015-08-21,0.171379117468,0.828620882532,5275.63490898
2015-08-24,0.109722222222,0.890277777778,5239.47549254
2015-08-25,0.147511202708,0.852488797292,5250.72774769
2015-08-26,0.128312540354,0.871687459646,5242.82726893
2015-08-27,0.180796251648,0.819203748352,5269.2348649
2015-08-28,0.177743989614,0.822256010386,5256.31014208
2015-08-31,0.165555555556,0.834444444444,5250.79372654
2015-09-01,0.176655151793,0.823344848207,5256.23484463
2015-09-02,0.146111111111,0.853888888889,5246.0609787
2015-09-03,0.187677239074,0.812322760926,5259.37219448
2015-09-04,0.210918250991,0.789081749009,5273.81275588
2015-09-07,0.27408529027,0.72591470973,5318.77404417
2015-09-08,0.242186416842,0.757813583158,5283.54513854
2015-09-09,0.254581604668,0.745418395332,5287.03081158
2015-09-10,0.26045915791,0.73954084209,5297.27326218
2015-09-11,0.220893220779,0.779106779221,5272.16054972
2015-09-14,0.182195062248,0.817804937752,5241.79512734
2015-09-15,0.180015151501,0.819984848499,5237.90908975
2015-09-16,0.206485271772,0.793514728228,5254.65325384
2015-09-17,0.21447296878,0.78552703122,5252.1877927
2015-09-18,0.192302798416,0.807697201584,5246.62716427
2015-09-21,0.190782999275,0.809217000725,5241.81676044
2015-09-22,0.192693984121,0.807306015879,5241.27415701
2015-09-23,0.22334731646,0.77665268354,5257.9820168
2015-09-24,0.236642952998,0.763357047002,5264.23230525
2015-09-25,0.232159176376,0.767840823624,5260.32176833
2015-09-28,0.246376359932,0.753623640068,5272.75300066
2015-09-29,0.244303245136,0.755696754864,5268.45682262
2015-09-30,0.247948414588,0.752051585412,5274.53778137
2015-10-01,0.24910224637,0.75089775363,5272.64701716
2015-10-02,0.293074789907,0.706925210093,5282.57487071
2015-10-05,0.339040503092,0.660959496908,5331.21617004
2015-10-06,0.313371285294,0.686628714706,5307.76819738
2015-10-07,0.308630686573,0.691369313427,5304.98350523
2015-10-08,0.337883058233,0.662116941767,5314.54086983
2015-10-09,0.343458079198,0.656541920802,5324.13368234
2015-10-12,0.364646565108,0.635353434892,5349.50553025
2015-10-13,0.400945153581,0.599054846419,5376.98785887
2015-10-14,0.424788250747,0.575211749253,5394.78056415
2015-10-15,0.481666666667,0.518333333333,5470.17858283
2015-10-16,0.530843603513,0.469156396487,5536.96514226
2015-10-19,0.532355569238,0.467644430762,5538.80380947
