,XRP-USD+,cash,value
2016-11-04,0.481329026315,0.518670973685,5893.74550826
2016-11-07,0.497297436993,0.502702563007,5914.33603605
2016-11-08,0.498364442714,0.501635557286,5915.39271529
2016-11-09,0.476873062136,0.523126937864,5885.19968155
2016-11-10,0.475578492699,0.524421507301,5876.2723076
2016-11-11,0.444385691208,0.555614308792,5830.70749363
2016-11-14,0.454701750373,0.545298249627,5849.34411642
2016-11-15,0.392690514657,0.607309485343,5727.27458419
2016-11-16,0.381682558318,0.618317441682,5724.23498681
2016-11-17,0.40755573549,0.59244426451,5754.90508376
2016-11-18,0.406757984442,0.593242015558,5752.19594308
2016-11-21,0.342108366399,0.657891633601,5631.61032141
2016-11-22,0.332359251014,0.667640748986,5625.78026699
2016-11-23,0.278604988238,0.721395011762,5540.89885213
2016-11-24,0.261199246836,0.738800753164,5502.41513876
2016-11-25,0.259079631657,0.740920368343,5491.73824002
2016-11-28,0.243958993224,0.756041006776,5479.48832338
2016-11-29,0.239679590619,0.760320409381,5471.34726898
2016-11-30,0.261207379396,0.738792620604,5485.76972237
2016-12-01,0.221745396305,0.778254603695,5445.11880844
2016-12-02,0.216072196559,0.783927803441,5436.65981271
2016-12-05,0.189361060856,0.810638939144,5390.94320114
2016-12-06,0.25970372846,0.74029627154,5454.41355757
2016-12-07,0.30480340652,0.69519659348,5517.44118799
2016-12-08,0.305615019617,0.694384980383,5516.46990419
2016-12-09,0.299171822309,0.700828177691,5500.75674665
2016-12-12,0.262822462897,0.737177537103,5445.58670126
2016-12-13,0.263681708088,0.736318291912,5443.22410888
2016-12-14,0.278400730199,0.721599269801,5464.33775675
2016-12-15,0.250198715409,0.749801284591,5429.56634791
2016-12-16,0.267993915785,0.732006084215,5441.67792892
2016-12-19,0.215081314054,0.784918685946,5388.02347842
2016-12-20,0.230345466263,0.769654533737,5403.69458538
2016-12-21,0.23379941896,0.76620058104,5407.6614257
2016-12-22,0.206404221814,0.793595778186,5372.14460037
2016-12-23,0.15855528225,0.84144471775,5321.27816884
2016-12-26,0.193662312893,0.806337687107,5343.67835214
2016-12-27,0.163581513714,0.836418486286,5324.34609402
2016-12-28,0.192943978074,0.807056021926,5339.39138115
2016-12-29,0.242396156873,0.757603843127,5377.04339574
2016-12-30,0.23174654098,0.76825345902,5365.0687625
2017-01-02,0.208826512877,0.791173487123,5344.89046335
2017-01-03,0.236249068903,0.763750931097,5362.13116355
2017-01-04,0.235691213689,0.764308786311,5361.92788516
2017-01-05,0.203941854223,0.796058145777,5335.20931266
2017-01-06,0.187933153355,0.812066846645,5325.69142441
2017-01-09,0.172117942159,0.827882057841,5318.13542253
2017-01-10,0.323139314878,0.676860685122,5411.38953795
2017-01-11,0.25960328558,0.74039671442,5341.00625721
2017-01-12,0.219814069972,0.780185930028,5301.64751196
2017-01-13,0.288048590134,0.711951409866,5357.82359489
2017-01-16,0.32341364635,0.67658635365,5383.16821676
2017-01-17,0.336111111111,0.663888888889,5395.88800359
2017-01-18,0.334061313021,0.665938686979,5387.91036461
2017-01-19,0.341653175126,0.658346824874,5398.43023221
2017-01-20,0.283985169635,0.716014830365,5333.17837543
2017-01-23,0.307704151437,0.692295848563,5353.60770854
2017-01-24,0.267222222222,0.732777777778,5306.45452837
2017-01-25,0.263991366204,0.736008633796,5304.24189565
2017-01-26,0.213611111111,0.786388888889,5262.77409567
2017-01-27,0.236569401286,0.763430598714,5273.25579497
2017-01-30,0.258633881782,0.741366118218,5290.70312974
2017-01-31,0.250277777778,0.749722222222,5282.14138995
2017-02-01,0.272251247908,0.727748752092,5298.4331712
2017-02-02,0.245555555556,0.754444444444,5278.17558451
2017-02-03,0.242971825216,0.757028174784,5274.10415916
2017-02-06,0.244010485005,0.755989514995,5274.09320316
2017-02-07,0.256574442902,0.743425557098,5280.02122929
2017-02-08,0.232328549097,0.767671450903,5267.10341885
2017-02-09,0.216230164797,0.783769835203,5253.46500975
2017-02-10,0.21935598802,0.78064401198,5258.86721357
2017-02-13,0.201776704768,0.798223295232,5245.90528285
2017-02-14,0.191416892079,0.808583107921,5242.40937637
2017-02-15,0.155213443238,0.844786556762,5222.701361
2017-02-16,0.115102889445,0.884897110555,5199.72930147
2017-02-17,0.113082124148,0.886917875852,5193.66332805
2017-02-20,0.138786415486,0.861213584514,5202.41703486
2017-02-21,0.108773182279,0.891226817721,5188.8018028
2017-02-22,0.108293655459,0.891706344541,5186.87068598
2017-02-23,0.112193738123,0.887806261877,5188.76061027
2017-02-24,0.0928657394564,0.907134260544,5163.72636677
2017-02-27,0.0938857054314,0.906114294569,5160.28437707
2017-02-28,0.0948472383841,0.905152761616,5161.14739374
2017-03-01,0.0906128983824,0.909387101618,5145.31307509
2017-03-02,0.270152472168,0.729847527832,5201.52432638
2017-03-03,0.378799333031,0.621200666969,5300.24611663
2017-03-06,0.264444444444,0.735555555556,5160.00067782
2017-03-07,0.417645667888,0.582354332112,5314.52437608
2017-03-08,0.360833333333,0.639166666667,5238.15497867
2017-03-09,0.355390254508,0.644609745492,5232.28970281
2017-03-10,0.285555555556,0.714444444444,5142.71779187
2017-03-13,0.353055555556,0.646944444444,5206.37735138
2017-03-14,0.338347525916,0.661652474084,5191.9714397
2017-03-15,0.3125,0.6875,5153.26660589
2017-03-16,0.32662579662,0.67337420338,5166.02185459
2017-03-17,0.246666666667,0.753333333333,5076.93150365
2017-03-20,0.44243394522,0.55756605478,5270.31019057
2017-03-21,0.430717322987,0.569282677013,5243.18204665
2017-03-22,0.508055555556,0.491944444444,5365.02669425
2017-03-23,0.909444444444,0.0905555555556,6806.21182277
2017-03-24,0.849444444444,0.150555555556,6591.60313528
2017-03-27,0.566944444444,0.433055555556,6023.92672651
2017-03-28,0.699722222222,0.300277777778,6237.07602509
2017-03-29,0.95,0.05,7817.01072496
2017-03-30,0.95,0.05,11881.5323582
2017-03-31,0.95,0.05,12197.9722539
2017-04-03,0.775689657726,0.224310342274,20552.4387199
2017-04-04,0.685302258173,0.314697741827,19589.3525951
2017-04-05,0.573984146969,0.426015853031,18684.0727328
2017-04-06,0.70378312731,0.29621687269,19956.1806381
2017-04-07,0.657848560588,0.342151439412,19425.3893738
2017-04-10,0.566769351986,0.433230648014,18496.7114148
2017-04-11,0.611811318321,0.388188681679,18934.8586709
2017-04-12,0.606983957211,0.393016042789,18824.1137872
2017-04-13,0.571270805755,0.428729194245,18575.8827072
2017-04-14,0.600737974391,0.399262025609,18679.4743166
2017-04-17,0.560580068926,0.439419931074,18346.3459359
2017-04-18,0.475283813129,0.524716186871,17572.8140059
2017-04-19,0.467165717661,0.532834282339,17473.5641635
2017-04-20,0.566567034151,0.433432965849,18440.0737063
2017-04-21,0.511702563195,0.488297436805,17831.3606666
2017-04-24,0.519423186427,0.480576813573,18016.0609708
2017-04-25,0.551212938395,0.448787061605,18163.0888831
2017-04-26,0.6338828429,0.3661171571,18918.8791567
2017-04-27,0.742522177902,0.257477822098,22242.5645066
2017-04-28,0.737704107492,0.262295892508,25481.6208006
2017-05-01,0.734670096996,0.265329903004,25477.9759243
2017-05-02,0.754580821165,0.245419178835,28002.7064894
2017-05-03,0.721008540443,0.278991459557,34543.4968912
2017-05-04,0.742144304985,0.257855695015,38089.176685
2017-05-05,0.720392137787,0.279607862213,40780.2954444
2017-05-08,0.67369959554,0.32630040446,57293.0920588
2017-05-09,0.672754736381,0.327245263619,64840.4771547
2017-05-10,0.658855283169,0.341144716831,64069.389159
2017-05-11,0.685968505849,0.314031494151,69400.4049762
2017-05-12,0.688616064637,0.311383935363,70159.6116196
2017-05-15,0.636068867265,0.363931132735,96526.2934969
2017-05-16,0.636331675948,0.363668324052,105965.831102
2017-05-17,0.602867318113,0.397132681887,102814.391675
2017-05-18,0.558441462232,0.441558537768,96724.7476637
2017-05-19,0.611341154749,0.388658845251,100487.383325
2017-05-22,0.554474778881,0.445525221119,96560.5808084
2017-05-23,0.472622212886,0.527377787114,91094.7398027
2017-05-24,0.361650933593,0.638349066407,83660.0464783
2017-05-25,0.452180710345,0.547819289655,88188.755087
2017-05-26,0.24520806287,0.75479193713,78628.0992579
2017-05-29,0.234489232113,0.765510767887,78094.7210183
2017-05-30,0.370836428978,0.629163571022,81962.1721078
2017-05-31,0.530111587339,0.469888412661,92865.6660546
2017-06-01,0.471152377343,0.528847622657,86933.8481689
2017-06-02,0.46523560072,0.53476439928,86407.3753215
2017-06-05,0.479913728493,0.520086271507,85288.8815668
2017-06-06,0.464326216608,0.535673783392,84163.2379842
2017-06-07,0.496221978133,0.503778021867,85673.3921915
2017-06-08,0.510715317664,0.489284682336,84855.0863512
2017-06-09,0.511779069154,0.488220930846,81525.0262757
2017-06-12,0.552306712622,0.447693287378,81968.5232903
2017-06-13,0.342512882638,0.657487117362,81882.4571895
2017-06-14,0.334640075865,0.665359924135,80031.4969933
2017-06-15,0.352906980798,0.647093019202,80641.5357595
2017-06-16,0.396817148106,0.603182851894,81669.2002706
2017-06-19,0.590546764698,0.409453235302,87671.6435566
2017-06-20,0.399501486625,0.600498513375,81692.7012669
2017-06-21,0.433374932338,0.566625067662,82322.4523255
2017-06-22,0.484437847117,0.515562152883,84074.7870153
2017-06-23,0.425749151616,0.574250848384,82097.5911435
2017-06-26,0.347328665679,0.652671334321,80109.5221827
2017-06-27,0.3584585444,0.6415414556,80831.3838734
2017-06-28,0.311728189007,0.688271810993,79477.1757145
2017-06-29,0.305932928878,0.694067071122,78557.7809917
2017-06-30,0.267026984915,0.732973015085,77773.0886681
2017-07-03,0.30490003435,0.69509996565,78525.5366191
2017-07-04,0.312997716756,0.687002283244,78979.926008
2017-07-05,0.307665096582,0.692334903418,78841.9363836
2017-07-06,0.230572972288,0.769427027712,76867.6251588
2017-07-07,0.223916050748,0.776083949252,76843.5496738
2017-07-10,0.0857990958533,0.914200904147,72923.5804857
2017-07-11,0.164963424446,0.835036575554,73546.6022868
2017-07-12,0.130898434157,0.869101565843,73337.4536809
2017-07-13,0.121575819517,0.878424180483,72927.8763171
2017-07-14,0.0838306916998,0.9161693083,72331.6931904
2017-07-17,0.101219267944,0.898780732056,72569.3398537
2017-07-18,0.0553925916631,0.944607408337,71914.7744204
2017-07-19,0.16670188368,0.83329811632,72621.0618239
2017-07-20,0.131019204044,0.868980795956,72050.8319203
2017-07-21,0.181376010958,0.818623989042,72775.3423885
2017-07-24,0.0848460864499,0.91515391355,71208.2397829
2017-07-25,0.0818194150911,0.918180584909,71135.1917114
2017-07-26,0.0862662972542,0.913733702746,71141.327394
2017-07-27,0.0557750808793,0.944224919121,70810.2779983
2017-07-28,0.0807972903224,0.919202709678,70944.8500103
2017-07-31,0.120490248633,0.879509751367,71231.4473374
2017-08-01,0.0880523471562,0.911947652844,70903.6141889
2017-08-02,0.0923677560422,0.907632243958,71045.7343327
2017-08-03,0.093565576386,0.906434423614,71030.5200824
2017-08-04,0.139976584236,0.860023415764,71420.963169
2017-08-07,0.201349876885,0.798650123115,72057.0570141
2017-08-08,0.139722222222,0.860277777778,71120.2978891
2017-08-09,0.139389914408,0.860610085592,70947.3222344
2017-08-10,0.131219861693,0.868780138307,70776.9862538
2017-08-11,0.101842660438,0.898157339562,70449.5373779
2017-08-14,0.0431769912806,0.956823008719,69861.151135
2017-08-15,0.0484596239262,0.951540376074,69910.2394288
2017-08-16,0.0431716549058,0.956828345094,69856.7650073
2017-08-17,0.0430708890258,0.956929110974,69839.545598
2017-08-18,0.0401731076986,0.959826892301,69756.8601733
2017-08-21,0.388888888889,0.611111111111,71354.8720412
2017-08-22,0.394680013689,0.605319986311,71767.1732863
2017-08-23,0.257206862827,0.742793137173,68477.5529789
2017-08-24,0.259444444444,0.740555555556,68428.5422122
2017-08-25,0.248409507834,0.751590492166,67854.4052524
2017-08-28,0.2880965692,0.7119034308,68670.1127563
2017-08-29,0.356025272441,0.643974727559,69741.8942429
2017-08-30,0.464257082104,0.535742917896,72664.1822948
2017-08-31,0.428055555556,0.571944444444,71827.1853848
2017-09-01,0.312776461737,0.687223538263,68447.0711415
2017-09-04,0.266111111111,0.733888888889,67643.2476399
2017-09-05,0.342750584417,0.657249415583,68846.8461579
2017-09-06,0.321111111111,0.678888888889,68405.9489027
2017-09-07,0.258611111111,0.741388888889,66958.2167014
2017-09-08,0.273333333333,0.726666666667,67021.6241918
2017-09-11,0.239166666667,0.760833333333,66716.4633972
2017-09-12,0.203888888889,0.796111111111,65860.0344342
2017-09-13,0.1207276877,0.8792723123,64010.2159264
2017-09-14,0.16,0.84,64615.9837214
2017-09-15,0.145833333333,0.854166666667,64513.5132242
2017-09-18,0.164444444444,0.835555555556,64614.222035
2017-09-19,0.147702219285,0.852297780715,64434.1163761
2017-09-20,0.121503732467,0.878496267533,63871.2605489
2017-09-21,0.13,0.87,63952.0090506
2017-09-22,0.148055555556,0.851944444444,64253.3304651
2017-09-25,0.186111111111,0.813888888889,64785.817454
2017-09-26,0.258594760333,0.741405239667,66097.7021991
2017-09-27,0.242804232404,0.757195767596,65477.6599971
2017-09-28,0.207777777778,0.792222222222,65033.6540272
2017-09-29,0.223611111111,0.776388888889,65251.7696906
2017-10-02,0.249444444444,0.750555555556,65496.9536822
2017-10-03,0.290277777778,0.709722222222,66312.5252992
2017-10-04,0.417295316161,0.582704683839,68507.6215996
2017-10-05,0.38659817844,0.61340182156,67951.5253647
2017-10-06,0.427777777778,0.572222222222,68655.8755307
2017-10-09,0.528451816037,0.471548183963,70911.2921592
2017-10-10,0.536944444444,0.463055555556,71636.4274487
2017-10-11,0.459558393835,0.540441606165,69172.4957761
2017-10-12,0.5375,0.4625,70943.9683199
2017-10-13,0.497777777778,0.502222222222,70264.8304794
2017-10-16,0.374004905948,0.625995094052,66679.6955759
2017-10-17,0.30589437678,0.69410562322,65314.0404353
2017-10-18,0.283611111111,0.716388888889,65026.1104635
2017-10-19,0.273524816513,0.726475183487,64534.0630211
2017-10-20,0.275971449253,0.724028550747,64661.1050508
2017-10-23,0.245833333333,0.754166666667,64155.8741794
2017-10-24,0.244444444444,0.755555555556,64039.789538
2017-10-25,0.240833333333,0.759166666667,64008.4214345
2017-10-26,0.226208885845,0.773791114155,63869.3257331
2017-10-27,0.225545406094,0.774454593906,63732.0121293
2017-10-30,0.246388888889,0.753611111111,64034.4300567
2017-10-31,0.224399259237,0.775600740763,63650.2309553
2017-11-01,0.189722222222,0.810277777778,63125.931857
2017-11-02,0.229633581118,0.770366418882,63751.2455167
2017-11-03,0.267222222222,0.732777777778,64156.3694708
2017-11-06,0.2309045626,0.7690954374,63769.2608675
2017-11-07,0.268055555556,0.731944444444,64072.2129313
2017-11-08,0.326111111111,0.673888888889,65002.1776159
2017-11-09,0.306388888889,0.693611111111,64872.6173415
2017-11-10,0.251602687803,0.748397312197,63750.545577
2017-11-13,0.233580600597,0.766419399403,63496.1559776
2017-11-14,0.269540746226,0.730459253774,63855.3322866
2017-11-15,0.286487503908,0.713512496092,64130.6360301
2017-11-16,0.386388888889,0.613611111111,65760.6758165
2017-11-17,0.370740211277,0.629259788723,65423.0797578
2017-11-20,0.475277777778,0.524722222222,67220.7189502
2017-11-21,0.423777637724,0.576222362276,66046.5189929
2017-11-22,0.466944444444,0.533055555556,66850.7395299
2017-11-23,0.483261170172,0.516738829828,67045.0910618
2017-11-24,0.487325550872,0.512674449128,67179.6865134
2017-11-27,0.508297061428,0.491702938572,67992.7578469
2017-11-28,0.678513465112,0.321486534888,72521.2392281
2017-11-29,0.382608974069,0.617391025931,64702.410454
2017-11-30,0.394437388878,0.605562611122,64732.4815119
2017-12-01,0.461212298228,0.538787701772,65993.3183054
2017-12-04,0.458779522917,0.541220477083,65857.7587525
2017-12-05,0.381001633432,0.618998366568,64315.1875274
2017-12-06,0.291471967928,0.708528032072,62680.5109655
2017-12-07,0.224747560432,0.775252439568,61443.1128574
2017-12-08,0.353887611821,0.646112388179,63479.6427223
2017-12-11,0.422777777778,0.577222222222,64568.1255456
2017-12-12,0.799444444444,0.200555555556,76827.1885451
2017-12-13,0.949722222222,0.0502777777778,94587.7288287
2017-12-14,0.818866938043,0.181133061957,171437.244379
2017-12-15,0.607998846524,0.392001153476,152725.026824
2017-12-18,0.647158906409,0.352841093591,154993.129765
2017-12-19,0.604234755415,0.395765244585,152141.78748
2017-12-20,0.565300518576,0.434699481424,149628.432439
2017-12-21,0.724565265649,0.275434734351,197635.458357
2017-12-22,0.606862077995,0.393137922005,182255.262501
2017-12-25,0.574154684896,0.425845315104,180088.282197
2017-12-26,0.664024886706,0.335975113294,189501.764873
2017-12-27,0.737583911126,0.262416088874,205948.311567
2017-12-28,0.744186972365,0.255813027635,212224.865848
2017-12-29,0.674207108111,0.325792891889,296145.677126
2018-01-01,0.685862418812,0.314137581188,308559.12908
2018-01-02,0.698273687838,0.301726312162,323010.834051
2018-01-03,0.670617445763,0.329382554237,378579.396318
2018-01-04,0.670612766426,0.329387233574,378579.392775
2018-01-05,0.593932692996,0.406067307004,358076.373625
2018-01-08,0.551810715431,0.448189284569,349580.217436
2018-01-09,0.474155602135,0.525844397865,321538.394462
2018-01-10,0.430106763619,0.569893236381,313377.825011
2018-01-11,0.426806026655,0.573193973345,311994.919186
2018-01-12,0.462202444713,0.537797555287,318189.406721
2018-01-15,0.345458400009,0.654541599991,291935.710779
2018-01-16,0.164143664103,0.835856335897,260890.682667
2018-01-17,0.201973197124,0.798026802876,266838.74119
2018-01-18,0.27078003644,0.72921996356,277515.008245
2018-01-19,0.265102772207,0.734897227793,276078.060528
2018-01-22,0.216730350265,0.783269649735,266560.74742
2018-01-23,0.215286684319,0.784713315681,266559.977771
2018-01-24,0.220650574533,0.779349425467,267414.977722
2018-01-25,0.189067134119,0.810932865881,264799.009793
2018-01-26,0.167129461189,0.832870538811,261327.063711
2018-01-29,0.182838664986,0.817161335014,263488.155976
2018-01-30,0.142759427966,0.857240572034,257407.793412
2018-01-31,0.149949035535,0.850050964465,258398.961006
2018-02-01,0.091630984586,0.908369015414,251932.481748
2018-02-02,0.0746661152817,0.925333884718,250677.597417
2018-02-05,0.0423535276847,0.957646472315,246122.389038
2018-02-06,0.0585743491946,0.941425650805,247363.695987
2018-02-07,0.0399285963519,0.960071403648,246477.539192
2018-02-08,0.0585510908957,0.941448909104,247368.009261
2018-02-09,0.0897934642628,0.910206535737,249936.972935
2018-02-12,0.114424240792,0.885575759208,252854.475222
2018-02-13,0.0972384878226,0.902761512177,251362.849065
2018-02-14,0.146136588227,0.853863411773,254897.199963
2018-02-15,0.141114208508,0.858885791492,254236.479764
2018-02-16,0.142003957616,0.857996042384,254236.027351
2018-02-19,0.142893706724,0.857106293276,254235.574939
2018-02-20,0.117061703608,0.882938296392,251608.693039
2018-02-21,0.0921361864704,0.90786381353,249346.810928
2018-02-22,0.0861623077724,0.913837692228,247878.041534
2018-02-23,0.103817393434,0.896182606566,249065.998574
2018-02-26,0.130732808625,0.869267191375,248760.546793
2018-02-27,0.132546145249,0.867453854751,248689.554861
2018-02-28,0.115134259013,0.884865740987,247180.361489
2018-03-01,0.135114151778,0.864885848222,248143.007292
2018-03-02,0.135622422567,0.864377577433,247511.760697
2018-03-05,0.167950956174,0.832049043826,249157.76894
2018-03-06,0.1487531912,0.8512468088,247313.544651
2018-03-07,0.135560916905,0.864439083095,245359.298085
2018-03-08,0.107700104901,0.892299895099,243470.531437
2018-03-09,0.113537086935,0.886462913065,244064.626011
2018-03-12,0.0884754892111,0.911524510789,242661.955103
2018-03-13,0.0810587802527,0.918941219747,242535.065981
2018-03-14,0.0454965081826,0.954503491817,240244.389917
2018-03-15,0.044986811869,0.955013188131,240188.614276
2018-03-16,0.043770483989,0.956229516011,240090.288461
2018-03-19,0.0842779108331,0.915722089167,240729.379885
2018-03-20,0.0691666666667,0.930833333333,240140.132915
2018-03-21,0.0594444444444,0.940555555556,239637.81796
2018-03-22,0.0439698357223,0.956030164278,239079.354022
2018-03-23,0.0422982751321,0.957701724868,238887.144743
2018-03-26,0.0354360460865,0.964563953913,237779.925794
2018-03-27,0.0361915996679,0.963808400332,237823.975911
2018-03-28,0.066710050788,0.933289949212,236753.472677
2018-03-29,0.0311082553433,0.968891744657,236608.143915
2018-03-30,0.0299841458806,0.970015854119,236626.750377
2018-04-02,0.0323546136969,0.967645386303,237293.117616
2018-04-03,0.091317405241,0.908682594759,236463.985717
2018-04-04,0.0398546508089,0.960145349191,236364.914035
2018-04-05,0.0274137924952,0.972586207505,236060.766408
2018-04-06,0.028002777682,0.971997222318,236219.407197
2018-04-09,0.0455360733363,0.954463926664,236295.900877
2018-04-10,0.0447736076133,0.955226392387,237367.525627
2018-04-11,0.0606433007664,0.939356699234,239365.724167
2018-04-12,0.169166666667,0.830833333333,239331.90428
2018-04-13,0.224125549514,0.775874450486,239160.399938
2018-04-16,0.222777777778,0.777222222222,240388.832472
2018-04-17,0.234377751312,0.765622248688,245163.415739
2018-04-18,0.238570882504,0.761429117496,250764.585925
2018-04-19,0.269439956002,0.730560043998,261471.50781
2018-04-20,0.401067460962,0.598932539038,257014.452948
2018-04-23,0.404444444444,0.595555555556,263654.149741
2018-04-24,0.465833333333,0.534166666667,248985.082033
2018-04-25,0.397499260293,0.602500739707,256427.641888
2018-04-26,0.300833333333,0.699166666667,251494.140772
2018-04-27,0.354444444444,0.645555555556,256723.554801
2018-04-30,0.357777777778,0.642222222222,253803.179487
2018-05-01,0.318611111111,0.681388888889,253783.298238
2018-05-02,0.370555555556,0.629444444444,255659.767515
